year,programTitle,Program Code,PLU,Sum Credits,location,rawfte,fte,id,count
2015-16,Career and College Prep,CCP,SCH,10.286,HO,0.013393229,0,---,1
2015-16,Career and College Prep,CCP,SCH,48.857,HO,0.063615885,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,46.286,HO,0.060268229,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,48.857,HO,0.063615885,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,32.143,HO,0.041852865,0,---,1
2015-16,Career and College Prep,CCP,SCH,51.429,RE,0.066964844,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,51.429,RE,0.066964844,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,51.429,RE,0.066964844,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,51.429,RE,0.066964844,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,51.429,RE,0.066964844,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,50.143,HA,0.065290365,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,89.286,HA,0.116257813,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,139.286,HA,0.181361979,0.2,---,1
2015-16,Career and College Prep,CCP,SCH,139.286,HA,0.181361979,0.2,---,1
2015-16,Career and College Prep,CCP,SCH,50.143,HA,0.065290365,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,64.286,HA,0.083705729,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,139.286,HA,0.181361979,0.2,---,1
2015-16,Career and College Prep,CCP,SCH,19.286,HA,0.025111979,0,---,1
2015-16,Career and College Prep,CCP,SCH,50.143,HA,0.065290365,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,50.143,HA,0.065290365,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,50.143,HA,0.065290365,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,64.286,HA,0.083705729,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,139.286,HA,0.181361979,0.2,---,1
2015-16,Career and College Prep,CCP,SCH,135.714,HO,0.176710938,0.2,---,1
2015-16,Career and College Prep,CCP,SCH,41.143,HO,0.053571615,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,48.857,HO,0.063615885,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,48.857,HO,0.063615885,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,48.857,HO,0.063615885,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,48.857,HO,0.063615885,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,29.571,HO,0.038503906,0,---,1
2015-16,Career and College Prep,CCP,SCH,48.857,HO,0.063615885,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,48.857,HO,0.063615885,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,135.714,HO,0.176710938,0.2,---,1
2015-16,Career and College Prep,CCP,SCH,48.857,HO,0.063615885,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,48.857,HO,0.063615885,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,48.857,HO,0.063615885,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,48.857,HO,0.063615885,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,48.857,HO,0.063615885,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,48.857,HO,0.063615885,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,48.857,HO,0.063615885,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,48.857,HO,0.063615885,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,48.857,HO,0.063615885,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,7,PR,0.388392857,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,5.5,PR,0.3125,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,21.5,PR,0.334821429,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,12,PR,0.482142857,0.5,---,1
2015-16,Career and College Prep,CCP,SCH,26,PR,0.848214286,0.8,---,1
2015-16,Career and College Prep,CCP,SCH,3,PR,0.160714286,0.2,---,1
2015-16,Career and College Prep,CCP,SCH,8,PR,0.3125,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,10,PR,0.267857143,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,14,PR,0.334821429,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,19,PR,0.625,0.6,---,1
2015-16,Career and College Prep,CCP,SCH,4,PR,0.107142857,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,5,PR,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,6,PR,0.321428571,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,3,PR,0.120535714,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,6,PR,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,2,PR,0.120535714,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,3,PR,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,10,PR,0.549107143,0.5,---,1
2015-16,Career and College Prep,CCP,SCH,16,PR,0.446428571,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,24,PR,0.736607143,0.7,---,1
2015-16,Career and College Prep,CCP,SCH,3,PR,0.160714286,0.2,---,1
2015-16,Career and College Prep,CCP,SCH,4,PR,0.214285714,0.2,---,1
2015-16,Career and College Prep,CCP,SCH,11,PR,0.482142857,0.5,---,1
2015-16,Career and College Prep,CCP,SCH,7,PR,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,14,PR,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,8,PR,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,12.5,PR,0.357142857,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,12,PR,0.321428571,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,0,PR,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,5.5,PR,0.3125,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,12,PR,0.482142857,0.5,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.267857143,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,3,RE,0.080357143,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,6,RE,0.241071429,0.2,---,1
2015-16,Career and College Prep,CCP,SCH,6,RE,0.241071429,0.2,---,1
2015-16,Career and College Prep,CCP,SCH,6,RE,0.241071429,0.2,---,1
2015-16,Career and College Prep,CCP,SCH,3,RE,0.160714286,0.2,---,1
2015-16,Career and College Prep,CCP,SCH,6,RE,0.241071429,0.2,---,1
2015-16,Career and College Prep,CCP,SCH,3,RE,0.080357143,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,6,RE,0.241071429,0.2,---,1
2015-16,Career and College Prep,CCP,SCH,6,RE,0.241071429,0.2,---,1
2015-16,Career and College Prep,CCP,SCH,6,RE,0.241071429,0.2,---,1
2015-16,Career and College Prep,CCP,SCH,6,RE,0.241071429,0.2,---,1
2015-16,Career and College Prep,CCP,SCH,6,RE,0.241071429,0.2,---,1
2015-16,Career and College Prep,CCP,SCH,6,RE,0.241071429,0.2,---,1
2015-16,Career and College Prep,CCP,SCH,6,RE,0.241071429,0.2,---,1
2015-16,Career and College Prep,CCP,SCH,6,RE,0.241071429,0.2,---,1
2015-16,Career and College Prep,CCP,SCH,5,PR,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,14,PR,0.388392857,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,2.5,PR,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,2,PR,0.120535714,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,12,PR,0.321428571,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,5,PR,0.267857143,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,11,PR,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,3,PR,0.080357143,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,5,PR,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,13,PR,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,10,PR,0.334821429,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,5,PR,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,28,PR,0.964285714,1,---,1
2015-16,Career and College Prep,CCP,SCH,2,PR,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,8,PR,0.446428571,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,9,PR,0.339285714,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,2,PR,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,8,PR,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,23,PR,0.758928571,0.8,---,1
2015-16,Career and College Prep,CCP,SCH,3,PR,0.178571429,0.2,---,1
2015-16,Career and College Prep,CCP,SCH,15.5,PR,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,2,PR,0.120535714,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,8,PR,0.446428571,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,10.5,PR,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,15,PR,0.401785714,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,4,PR,0.120535714,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,8,PR,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,6,PR,0.120535714,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,5.5,SM,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,6,SM,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,2,SM,0.053571429,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,12,SM,0.214285714,0.2,---,1
2015-16,Career and College Prep,CCP,SCH,5,SM,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,13,SM,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,12,SM,0.321428571,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,14,SM,0.607142857,0.6,---,1
2015-16,Career and College Prep,CCP,SCH,13.5,SM,0.3125,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,0,SM,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,8,SM,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,2,SM,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,SM,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,2,SM,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,2,SM,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,SM,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,9.5,SM,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,5,SM,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,19,PR,0.625,0.6,---,1
2015-16,Career and College Prep,CCP,SCH,8,PR,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,5,PR,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,14,PR,0.375,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,7,PR,0.388392857,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,16,PR,0.428571429,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,7,PR,0.107142857,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,2,PR,0.120535714,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,19,PR,0.334821429,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,3,PR,0.178571429,0.2,---,1
2015-16,Career and College Prep,CCP,SCH,16,PR,0.446428571,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,15,PR,0.428571429,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,27,PR,0.758928571,0.8,---,1
2015-16,Career and College Prep,CCP,SCH,8.5,PR,0.3125,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,27,PR,0.9375,0.9,---,1
2015-16,Career and College Prep,CCP,SCH,2,PR,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,8,PR,0.3125,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,11,PR,0.267857143,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,11,PR,0.446428571,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,2,PR,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,16,PR,0.446428571,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,19,PR,0.535714286,0.5,---,1
2015-16,Career and College Prep,CCP,SCH,2,PR,0.107142857,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,16,PR,0.446428571,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,14.5,PR,0.401785714,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,32,PR,1.339285714,1.3,---,1
2015-16,Career and College Prep,CCP,SCH,6,PR,0.178571429,0.2,---,1
2015-16,Career and College Prep,CCP,SCH,2,PR,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,2,PR,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,20,PR,0.642857143,0.6,---,1
2015-16,Career and College Prep,CCP,SCH,11,PR,0.3125,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,6,HA,0.267857143,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,11,HA,0.589285714,0.6,---,1
2015-16,Career and College Prep,CCP,SCH,5.5,HA,0.3125,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,0,HA,0.267857143,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,6,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,14,HA,0.375,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,10,HA,0.535714286,0.5,---,1
2015-16,Career and College Prep,CCP,SCH,5.5,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,16,HA,0.446428571,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,5.5,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,8,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,6,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,8,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,6,HA,0.334821429,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,14,HA,0.334821429,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,2,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,5,HO,0.549107143,0.5,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,3,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,5,HO,0.535714286,0.5,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,34,HA,0.910714286,0.9,---,1
2015-16,Career and College Prep,CCP,SCH,9,HA,0.495535714,0.5,---,1
2015-16,Career and College Prep,CCP,SCH,7.5,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,8,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,16,HA,0.428571429,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,14,HA,0.392857143,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,10,HA,0.120535714,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,19,HA,0.446428571,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,4,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,7.5,HA,0.401785714,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,5.5,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,8,HA,0.446428571,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,0,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,8.5,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,2,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,7,HA,0.388392857,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,5,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,2,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,4,HA,0.120535714,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,16,HA,0.446428571,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,26,HA,0.321428571,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,8,HA,0.446428571,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,5.5,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,4,HA,0.214285714,0.2,---,1
2015-16,Career and College Prep,CCP,SCH,14,HA,0.491071429,0.5,---,1
2015-16,Career and College Prep,CCP,SCH,5.5,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,8,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,12,HA,0.46875,0.5,---,1
2015-16,Career and College Prep,CCP,SCH,10,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.267857143,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,3,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,3,HO,0.428571429,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,3,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,4,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,3,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.267857143,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,1,HO,0.026785714,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,3,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,7,HO,0.428571429,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,16,HO,0.428571429,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,4,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,8,HO,0.214285714,0.2,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.267857143,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,2.5,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,3,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.267857143,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,11,HO,0.589285714,0.6,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,2,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.267857143,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,0,HO,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,5,TE,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,5,TE,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,4,TE,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,8,TE,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,16.5,TE,0.625,0.6,---,1
2015-16,Career and College Prep,CCP,SCH,16,TE,0.267857143,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,12,TE,0.321428571,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,14,TE,0.65625,0.7,---,1
2015-16,Career and College Prep,CCP,SCH,7,TE,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,12.5,TE,0.401785714,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,7.5,TE,0.267857143,0.3,---,1
2015-16,Career and College Prep,CCP,SCH,13,TE,0.446428571,0.4,---,1
2015-16,Career and College Prep,CCP,SCH,18,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,10.5,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,14,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,14,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,7,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,0,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,6,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,9,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,6,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,10,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,12,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,3,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,14,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,18,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,4,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,4,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,4,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,9,HA,0,0,---,1
2015-16,Career and College Prep,CCP,SCH,2.5,TE,0.133928571,0.1,---,1
2015-16,Career and College Prep,CCP,SCH,19,TE,0.589285714,0.6,---,1
