year,programTitle,Program Code,PLU,Sum Credits,location,sumFTE,abo,imm
2015-16,Career and College Prep,CCP,SCH,14,HA,0,N,01
2015-16,Career and College Prep,CCP,SCH,3,HO,0,N,00
2015-16,Career and College Prep,CCP,SCH,19,HO,0,Y,00
2015-16,Career and College Prep,CCP,SCH,56.5,HO,0,,00
2015-16,Career and College Prep,CCP,SCH,53,PR,0,N,00
2015-16,Career and College Prep,CCP,SCH,267.5,PR,0,Y,00
2015-16,Career and College Prep,CCP,SCH,9,PR,0,N,01
2015-16,Career and College Prep,CCP,SCH,70,SM,0,N,00
2015-16,Career and College Prep,CCP,SCH,31.5,SM,0,Y,00
2016-17,Career and College Prep,CCP,SCH,266.286,PR,0.475510714,,
2016-17,Career and College Prep,CCP,SCH,149.715,PR,0.267348214,N,
2016-17,Career and College Prep,CCP,SCH,168,PR,0.3,N,01
2016-17,Career and College Prep,CCP,SCH,788,PR,1.407142857,,00
2016-17,Career and College Prep,CCP,SCH,21938.569,PR,39.17601607,Y,00
2016-17,Career and College Prep,CCP,SCH,3870.711,PR,6.911983929,N,00
2016-17,Career and College Prep,CCP,SCH,1371.43,MO,2.448982143,,00
2016-17,Career and College Prep,CCP,SCH,1544.002,MO,2.757146429,Y,00
2016-17,Career and College Prep,CCP,SCH,127.287,KT,0.227298214,,00
2016-17,Career and College Prep,CCP,SCH,169.716,KT,0.303064286,Y,00
2016-17,Career and College Prep,CCP,SCH,84.858,KS,0.151532143,Y,00
2016-17,Career and College Prep,CCP,SCH,606,KN,1.082142857,,00
2016-17,Career and College Prep,CCP,SCH,2902,KN,5.182142857,Y,00
2016-17,Career and College Prep,CCP,SCH,5510.383,HO,9.839969643,,00
2016-17,Career and College Prep,CCP,SCH,1426.774,HO,2.547810714,Y,00
2016-17,Career and College Prep,CCP,SCH,4601.427,SM,8.216833929,N,00
2016-17,Career and College Prep,CCP,SCH,4889.431,SM,8.731126786,Y,00
2016-17,Career and College Prep,CCP,SCH,5129.281,SM,9.159430357,,00
2016-17,Career and College Prep,CCP,SCH,389.713,SM,0.695916071,N,01
2016-17,Career and College Prep,CCP,SCH,1201.858,SM,2.146175,,01
2016-17,Career and College Prep,CCP,SCH,6752.424,TE,12.0579,N,00
2016-17,Career and College Prep,CCP,SCH,20740.287,TE,37.03622679,Y,00
2016-17,Career and College Prep,CCP,SCH,8236.712,TE,14.70841429,,00
2016-17,Career and College Prep,CCP,SCH,20,HO,0.033333333,N,00
2016-17,Career and College Prep,CCP,SCH,7,HO,0.011666667,,00
2016-17,Career and College Prep,CCP,SCH,30,MO,0.05,Y,00
2016-17,Career and College Prep,CCP,SCH,30,MO,0.05,,00
2016-17,Career and College Prep,CCP,SCH,51,SM,0.085,N,00
2016-17,Career and College Prep,CCP,SCH,8,TE,0.013333333,N,00
2016-17,Career and College Prep,CCP,SCH,40,TE,0.066666667,Y,00
2016-17,Career and College Prep,CCP,SCH,18.5,HA,0,N,00
2016-17,Career and College Prep,CCP,SCH,513.5,HA,0,Y,00
2016-17,Career and College Prep,CCP,SCH,0,HA,0,,00
2016-17,Career and College Prep,CCP,SCH,22,HO,0,N,00
2016-17,Career and College Prep,CCP,SCH,18,HO,0,Y,00
2016-17,Career and College Prep,CCP,SCH,71.5,HO,0,,00
2016-17,Career and College Prep,CCP,SCH,0,KI,0,N,00
2016-17,Career and College Prep,CCP,SCH,0,KI,0,,00
2016-17,Career and College Prep,CCP,SCH,92,KN,0,Y,00
2016-17,Career and College Prep,CCP,SCH,8,KN,0,,00
2016-17,Career and College Prep,CCP,SCH,48,MO,0.321428571,Y,00
2016-17,Career and College Prep,CCP,SCH,45,MO,0.401785714,,00
2016-17,Career and College Prep,CCP,SCH,207,PR,0,N,00
2016-17,Career and College Prep,CCP,SCH,984.5,PR,0.160714286,Y,00
2016-17,Career and College Prep,CCP,SCH,29.5,PR,0,,00
2016-17,Career and College Prep,CCP,SCH,1054.286,HO,1.882653571,N,00
2016-17,Career and College Prep,CCP,SCH,126.857,HA,0.226530357,,00
2016-17,Career and College Prep,CCP,SCH,14637.28,HA,26.138,Y,00
2016-17,Career and College Prep,CCP,SCH,801.714,HA,1.431632143,N,00
2016-17,Career and College Prep,CCP,SCH,359,TE,0.642857143,,00
2016-17,Career and College Prep,CCP,SCH,876,TE,0.642857143,Y,00
2016-17,Career and College Prep,CCP,SCH,263.5,TE,0,N,00
2016-17,Career and College Prep,CCP,SCH,19.5,SM,0,,01
2016-17,Career and College Prep,CCP,SCH,11,SM,0,N,01
2016-17,Career and College Prep,CCP,SCH,170,SM,0,,00
2016-17,Career and College Prep,CCP,SCH,159.5,SM,0.026785714,Y,00
2016-17,Career and College Prep,CCP,SCH,238,SM,0,N,00
2016-17,Career and College Prep,CCP,SCH,12.5,PR,0,,
2016-17,Career and College Prep,CCP,SCH,6,PR,0.080357143,N,
2016-17,Career and College Prep,CCP,SCH,12,PR,0,N,01
2009-10,Carpentry - Entry Level,CARPY,SCH,8,SM,0.013333333,,00
2009-10,Carpentry - Entry Level,CARPY,SCH,16,KI,0.026666667,Y,00
2009-10,Carpentry - Entry Level,CARPY,SCH,240,SM,0.4,,00
2009-10,Carpentry - Entry Level,CARPY,SCH,480,SM,0.8,N,00
2009-10,Carpentry - Entry Level,CARPY,SCH,660,KI,1.1,,00
2009-10,Carpentry - Entry Level,CARPY,SCH,11880,KI,19.8,Y,00
2009-10,Carpentry - Entry Level,CARPY,SCH,0,SM,0,,00
2009-10,Carpentry - Entry Level,CARPY,SCH,0,SM,0,N,00
2009-10,Carpentry - Entry Level,CARPY,SCH,0,KV,0,,00
2009-10,Carpentry - Entry Level,CARPY,SCH,0,KV,0,Y,00
2009-10,Carpentry Apprentice - Level 1,CARPAPP1,Courses,0,TE,0,N,00
2009-10,Carpentry Apprentice - Level 1,CARPAPP1,Courses,5,TE,5,,00
2009-10,Carpentry Apprentice - Level 1,CARPAPP1,Courses,4,TE,4,Y,00
2009-10,Carpentry Apprentice - Level 1,CARPAPP1,Courses,6,TE,6,N,00
2009-10,Carpentry Apprentice - Level 1,CARPAPP1,Courses,0,TE,0,,00
2009-10,Carpentry Apprentice - Level 1,CARPAPP1,Courses,0,TE,0,Y,00
2009-10,Carpentry Apprentice - Level 1,CARPAPP1,Courses,0,TE,0,N,00
2010-11,Carpentry Apprentice - Level 1,CARPAPP1,Courses,35,TE,0.058333333,N,00
2010-11,Carpentry Apprentice - Level 1,CARPAPP1,Courses,7,QC,0.011666667,,00
2010-11,Carpentry Apprentice - Level 1,CARPAPP1,Courses,4,TE,4,,00
2010-11,Carpentry Apprentice - Level 1,CARPAPP1,Courses,1,TE,1,Y,00
2010-11,Carpentry Apprentice - Level 1,CARPAPP1,Courses,10,TE,10,N,00
2010-11,Carpentry Apprentice - Level 1,CARPAPP1,Courses,0,TE,0,,00
2010-11,Carpentry Apprentice - Level 1,CARPAPP1,Courses,0,TE,0,Y,00
2010-11,Carpentry Apprentice - Level 1,CARPAPP1,Courses,0,TE,0,N,00
2011-12,Carpentry Apprentice - Level 1,CARPAPP1,Courses,0,TE,0,N,00
2011-12,Carpentry Apprentice - Level 1,CARPAPP1,Courses,0,TE,0,,00
2011-12,Carpentry Apprentice - Level 1,CARPAPP1,Courses,7,TE,7,N,00
2011-12,Carpentry Apprentice - Level 1,CARPAPP1,Courses,2,TE,2,,00
2011-12,Carpentry Apprentice - Level 1,CARPAPP1,Courses,6,TE,0.01,,00
2012-13,Carpentry Apprentice - Level 1,CARPAPP1,Courses,76,TE,0.126666667,N,00
2012-13,Carpentry Apprentice - Level 1,CARPAPP1,Courses,3,TE,3,,00
2012-13,Carpentry Apprentice - Level 1,CARPAPP1,Courses,1,TE,1,Y,00
2012-13,Carpentry Apprentice - Level 1,CARPAPP1,Courses,7,TE,7,N,00
2012-13,Carpentry Apprentice - Level 1,CARPAPP1,Courses,0,TE,0,,00
2012-13,Carpentry Apprentice - Level 1,CARPAPP1,Courses,0,TE,0,Y,00
2012-13,Carpentry Apprentice - Level 1,CARPAPP1,Courses,0,TE,0,N,00
2013-14,Carpentry Apprentice - Level 1,CARPAPP1,Courses,0,TE,0,N,00
2013-14,Carpentry Apprentice - Level 1,CARPAPP1,Courses,8,TE,8,N,00
2014-15,Carpentry Apprentice - Level 1,CARPAPP1,Courses,3,TE,3,,00
2014-15,Carpentry Apprentice - Level 1,CARPAPP1,Courses,7,TE,7,Y,00
2014-15,Carpentry Apprentice - Level 1,CARPAPP1,Courses,7,TE,7,N,00
2014-15,Carpentry Apprentice - Level 1,CARPAPP1,Courses,0,TE,0,,00
2014-15,Carpentry Apprentice - Level 1,CARPAPP1,Courses,0,TE,0,Y,00
2014-15,Carpentry Apprentice - Level 1,CARPAPP1,Courses,0,TE,0,N,00
2015-16,Carpentry Apprentice - Level 1,CARPAPP1,Courses,0,TE,0,N,00
2015-16,Carpentry Apprentice - Level 1,CARPAPP1,Courses,0,TE,0,Y,00
2015-16,Carpentry Apprentice - Level 1,CARPAPP1,Courses,0,TE,0,,00
2015-16,Carpentry Apprentice - Level 1,CARPAPP1,Courses,11,TE,11,N,00
2015-16,Carpentry Apprentice - Level 1,CARPAPP1,Courses,1,TE,1,Y,00
2015-16,Carpentry Apprentice - Level 1,CARPAPP1,Courses,1,TE,1,,00
2016-17,Carpentry Apprentice - Level 1,CARPAPP1,Courses,6,TE,6,,00
2016-17,Carpentry Apprentice - Level 1,CARPAPP1,Courses,3,TE,3,Y,00
2016-17,Carpentry Apprentice - Level 1,CARPAPP1,Courses,8,TE,8,N,00
2016-17,Carpentry Apprentice - Level 1,CARPAPP1,Courses,0,TE,0,,00
2016-17,Carpentry Apprentice - Level 1,CARPAPP1,Courses,0,TE,0,Y,00
2016-17,Carpentry Apprentice - Level 1,CARPAPP1,Courses,0,TE,0,N,00
2009-10,Carpentry Apprentice - Level 2,CARPAPP2,Courses,0,TE,0,N,00
2009-10,Carpentry Apprentice - Level 2,CARPAPP2,Courses,0,TE,0,Y,00
2009-10,Carpentry Apprentice - Level 2,CARPAPP2,Courses,0,TE,0,,00
2009-10,Carpentry Apprentice - Level 2,CARPAPP2,Courses,12,TE,12,N,00
2009-10,Carpentry Apprentice - Level 2,CARPAPP2,Courses,4,TE,4,Y,00
2009-10,Carpentry Apprentice - Level 2,CARPAPP2,Courses,8,TE,8,,00
2010-11,Carpentry Apprentice - Level 2,CARPAPP2,Courses,14,SM,0.023333333,N,00
2010-11,Carpentry Apprentice - Level 2,CARPAPP2,Courses,8,TE,8,,00
2010-11,Carpentry Apprentice - Level 2,CARPAPP2,Courses,10,TE,10,Y,00
2010-11,Carpentry Apprentice - Level 2,CARPAPP2,Courses,19,TE,19,N,00
2010-11,Carpentry Apprentice - Level 2,CARPAPP2,Courses,0,TE,0,,00
2010-11,Carpentry Apprentice - Level 2,CARPAPP2,Courses,0,TE,0,Y,00
2010-11,Carpentry Apprentice - Level 2,CARPAPP2,Courses,0,TE,0,N,00
2011-12,Carpentry Apprentice - Level 2,CARPAPP2,Courses,8,SM,0.013333333,N,00
2011-12,Carpentry Apprentice - Level 2,CARPAPP2,Courses,2,TE,2,,00
2011-12,Carpentry Apprentice - Level 2,CARPAPP2,Courses,3,TE,3,Y,00
2011-12,Carpentry Apprentice - Level 2,CARPAPP2,Courses,11,TE,11,N,00
2011-12,Carpentry Apprentice - Level 2,CARPAPP2,Courses,0,TE,0,,00
2011-12,Carpentry Apprentice - Level 2,CARPAPP2,Courses,0,TE,0,Y,00
2011-12,Carpentry Apprentice - Level 2,CARPAPP2,Courses,0,TE,0,N,00
2012-13,Carpentry Apprentice - Level 2,CARPAPP2,Courses,0,TE,0,N,00
2012-13,Carpentry Apprentice - Level 2,CARPAPP2,Courses,0,TE,0,Y,00
2012-13,Carpentry Apprentice - Level 2,CARPAPP2,Courses,0,TE,0,,00
2012-13,Carpentry Apprentice - Level 2,CARPAPP2,Courses,11,TE,11,N,00
2012-13,Carpentry Apprentice - Level 2,CARPAPP2,Courses,3,TE,3,Y,00
2012-13,Carpentry Apprentice - Level 2,CARPAPP2,Courses,2,TE,2,,00
2013-14,Carpentry Apprentice - Level 2,CARPAPP2,Courses,3,TE,3,,00
2013-14,Carpentry Apprentice - Level 2,CARPAPP2,Courses,1,TE,1,Y,00
2013-14,Carpentry Apprentice - Level 2,CARPAPP2,Courses,13,TE,13,N,00
2013-14,Carpentry Apprentice - Level 2,CARPAPP2,Courses,0,TE,0,,00
2013-14,Carpentry Apprentice - Level 2,CARPAPP2,Courses,0,TE,0,Y,00
2013-14,Carpentry Apprentice - Level 2,CARPAPP2,Courses,0,TE,0,N,00
2014-15,Carpentry Apprentice - Level 2,CARPAPP2,Courses,0,TE,0,N,00
2014-15,Carpentry Apprentice - Level 2,CARPAPP2,Courses,0,TE,0,Y,00
2014-15,Carpentry Apprentice - Level 2,CARPAPP2,Courses,0,TE,0,,00
2014-15,Carpentry Apprentice - Level 2,CARPAPP2,Courses,12,TE,12,N,00
2014-15,Carpentry Apprentice - Level 2,CARPAPP2,Courses,3,TE,3,Y,00
2014-15,Carpentry Apprentice - Level 2,CARPAPP2,Courses,1,TE,1,,00
2015-16,Carpentry Apprentice - Level 2,CARPAPP2,Courses,3,TE,3,,00
2015-16,Carpentry Apprentice - Level 2,CARPAPP2,Courses,8,TE,8,Y,00
2015-16,Carpentry Apprentice - Level 2,CARPAPP2,Courses,18,TE,18,N,00
2015-16,Carpentry Apprentice - Level 2,CARPAPP2,Courses,0,TE,0,,00
2015-16,Carpentry Apprentice - Level 2,CARPAPP2,Courses,0,TE,0,Y,00
2015-16,Carpentry Apprentice - Level 2,CARPAPP2,Courses,0,TE,0,N,00
2016-17,Carpentry Apprentice - Level 2,CARPAPP2,Courses,12,TE,0.02,,00
2016-17,Carpentry Apprentice - Level 2,CARPAPP2,Courses,4,TE,0.006666667,Y,00
2016-17,Carpentry Apprentice - Level 2,CARPAPP2,Courses,8,TE,0.013333333,N,00
2016-17,Carpentry Apprentice - Level 2,CARPAPP2,Courses,0,SM,0,N,00
2016-17,Carpentry Apprentice - Level 2,CARPAPP2,Courses,4,TE,4,,00
2016-17,Carpentry Apprentice - Level 2,CARPAPP2,Courses,7,TE,7,Y,00
2016-17,Carpentry Apprentice - Level 2,CARPAPP2,Courses,14,TE,14,N,00
2016-17,Carpentry Apprentice - Level 2,CARPAPP2,Courses,0,TE,0,,00
2016-17,Carpentry Apprentice - Level 2,CARPAPP2,Courses,0,TE,0,Y,00
2016-17,Carpentry Apprentice - Level 2,CARPAPP2,Courses,0,TE,0,N,00
2016-17,Carpentry Apprentice - Level 2,CARPAPP2,Courses,1,SM,0,N,00
2009-10,Carpentry Apprentice - Level 3,CARPAPP3,Courses,16,PR,0.026666667,,00
2009-10,Carpentry Apprentice - Level 3,CARPAPP3,Courses,1,TE,1,,02
2009-10,Carpentry Apprentice - Level 3,CARPAPP3,Courses,1,TE,1,N,01
2009-10,Carpentry Apprentice - Level 3,CARPAPP3,Courses,15,TE,15,,00
2009-10,Carpentry Apprentice - Level 3,CARPAPP3,Courses,13,TE,13,Y,00
2009-10,Carpentry Apprentice - Level 3,CARPAPP3,Courses,11,TE,11,N,00
2009-10,Carpentry Apprentice - Level 3,CARPAPP3,Courses,0,TE,0,,02
2009-10,Carpentry Apprentice - Level 3,CARPAPP3,Courses,0,TE,0,N,01
2009-10,Carpentry Apprentice - Level 3,CARPAPP3,Courses,0,TE,0,,00
2009-10,Carpentry Apprentice - Level 3,CARPAPP3,Courses,0,TE,0,Y,00
2009-10,Carpentry Apprentice - Level 3,CARPAPP3,Courses,0,TE,0,N,00
2010-11,Carpentry Apprentice - Level 3,CARPAPP3,Courses,0,TE,0,N,00
2010-11,Carpentry Apprentice - Level 3,CARPAPP3,Courses,0,TE,0,Y,00
2010-11,Carpentry Apprentice - Level 3,CARPAPP3,Courses,0,TE,0,,00
2010-11,Carpentry Apprentice - Level 3,CARPAPP3,Courses,6,TE,6,N,00
2010-11,Carpentry Apprentice - Level 3,CARPAPP3,Courses,4,TE,4,Y,00
2010-11,Carpentry Apprentice - Level 3,CARPAPP3,Courses,4,TE,4,,00
2010-11,Carpentry Apprentice - Level 3,CARPAPP3,Courses,24,SM,0.04,,00
2011-12,Carpentry Apprentice - Level 3,CARPAPP3,Courses,9,TE,9,,00
2011-12,Carpentry Apprentice - Level 3,CARPAPP3,Courses,10,TE,10,Y,00
2011-12,Carpentry Apprentice - Level 3,CARPAPP3,Courses,17,TE,17,N,00
2011-12,Carpentry Apprentice - Level 3,CARPAPP3,Courses,0,TE,0,,00
2011-12,Carpentry Apprentice - Level 3,CARPAPP3,Courses,0,TE,0,Y,00
2011-12,Carpentry Apprentice - Level 3,CARPAPP3,Courses,0,TE,0,N,00
2012-13,Carpentry Apprentice - Level 3,CARPAPP3,Courses,0,TE,0,N,00
2012-13,Carpentry Apprentice - Level 3,CARPAPP3,Courses,0,TE,0,Y,00
2012-13,Carpentry Apprentice - Level 3,CARPAPP3,Courses,0,TE,0,,00
2012-13,Carpentry Apprentice - Level 3,CARPAPP3,Courses,4,TE,4,N,00
2012-13,Carpentry Apprentice - Level 3,CARPAPP3,Courses,3,TE,3,Y,00
2012-13,Carpentry Apprentice - Level 3,CARPAPP3,Courses,3,TE,3,,00
2013-14,Carpentry Apprentice - Level 3,CARPAPP3,Courses,4,TE,4,,00
2013-14,Carpentry Apprentice - Level 3,CARPAPP3,Courses,4,TE,4,Y,00
2013-14,Carpentry Apprentice - Level 3,CARPAPP3,Courses,14,TE,14,N,00
2013-14,Carpentry Apprentice - Level 3,CARPAPP3,Courses,0,TE,0,,00
2013-14,Carpentry Apprentice - Level 3,CARPAPP3,Courses,0,TE,0,Y,00
2013-14,Carpentry Apprentice - Level 3,CARPAPP3,Courses,0,TE,0,N,00
2014-15,Carpentry Apprentice - Level 3,CARPAPP3,Courses,0,TE,0,N,00
2014-15,Carpentry Apprentice - Level 3,CARPAPP3,Courses,0,TE,0,Y,00
2014-15,Carpentry Apprentice - Level 3,CARPAPP3,Courses,0,TE,0,,00
2014-15,Carpentry Apprentice - Level 3,CARPAPP3,Courses,7,TE,7,N,00
2014-15,Carpentry Apprentice - Level 3,CARPAPP3,Courses,1,TE,1,Y,00
2014-15,Carpentry Apprentice - Level 3,CARPAPP3,Courses,1,TE,1,,00
2015-16,Carpentry Apprentice - Level 3,CARPAPP3,Courses,1,TE,1,Y,00
2015-16,Carpentry Apprentice - Level 3,CARPAPP3,Courses,11,TE,11,N,00
2015-16,Carpentry Apprentice - Level 3,CARPAPP3,Courses,0,TE,0,Y,00
2015-16,Carpentry Apprentice - Level 3,CARPAPP3,Courses,0,TE,0,N,00
2016-17,Carpentry Apprentice - Level 3,CARPAPP3,Courses,0,TE,0,N,00
2016-17,Carpentry Apprentice - Level 3,CARPAPP3,Courses,0,TE,0,Y,00
2016-17,Carpentry Apprentice - Level 3,CARPAPP3,Courses,11,TE,11,N,00
2016-17,Carpentry Apprentice - Level 3,CARPAPP3,Courses,3,TE,3,Y,00
2009-10,Carpentry Apprentice - Level 4,CARPAPP4,Courses,10,TE,10,,00
2009-10,Carpentry Apprentice - Level 4,CARPAPP4,Courses,3,TE,3,Y,00
2009-10,Carpentry Apprentice - Level 4,CARPAPP4,Courses,3,TE,3,N,00
2009-10,Carpentry Apprentice - Level 4,CARPAPP4,Courses,0,TE,0,,00
2009-10,Carpentry Apprentice - Level 4,CARPAPP4,Courses,0,TE,0,Y,00
2009-10,Carpentry Apprentice - Level 4,CARPAPP4,Courses,0,TE,0,N,00
2010-11,Carpentry Apprentice - Level 4,CARPAPP4,Courses,7,PR,0.011666667,,00
2010-11,Carpentry Apprentice - Level 4,CARPAPP4,Courses,1,TE,1,N,01
2010-11,Carpentry Apprentice - Level 4,CARPAPP4,Courses,11,TE,11,,00
2010-11,Carpentry Apprentice - Level 4,CARPAPP4,Courses,9,TE,9,Y,00
2010-11,Carpentry Apprentice - Level 4,CARPAPP4,Courses,10,TE,10,N,00
2010-11,Carpentry Apprentice - Level 4,CARPAPP4,Courses,0,TE,0,N,01
2010-11,Carpentry Apprentice - Level 4,CARPAPP4,Courses,0,TE,0,,00
2010-11,Carpentry Apprentice - Level 4,CARPAPP4,Courses,0,TE,0,Y,00
2010-11,Carpentry Apprentice - Level 4,CARPAPP4,Courses,0,TE,0,N,00
2011-12,Carpentry Apprentice - Level 4,CARPAPP4,Courses,0,TE,0,N,00
2011-12,Carpentry Apprentice - Level 4,CARPAPP4,Courses,0,TE,0,Y,00
2011-12,Carpentry Apprentice - Level 4,CARPAPP4,Courses,0,TE,0,,00
2011-12,Carpentry Apprentice - Level 4,CARPAPP4,Courses,7,TE,7,N,00
2011-12,Carpentry Apprentice - Level 4,CARPAPP4,Courses,2,TE,2,Y,00
2011-12,Carpentry Apprentice - Level 4,CARPAPP4,Courses,7,TE,7,,00
2012-13,Carpentry Apprentice - Level 4,CARPAPP4,Courses,3,TE,3,,00
2012-13,Carpentry Apprentice - Level 4,CARPAPP4,Courses,3,TE,3,Y,00
2012-13,Carpentry Apprentice - Level 4,CARPAPP4,Courses,9,TE,9,N,00
2012-13,Carpentry Apprentice - Level 4,CARPAPP4,Courses,0,TE,0,,00
2012-13,Carpentry Apprentice - Level 4,CARPAPP4,Courses,0,TE,0,Y,00
2012-13,Carpentry Apprentice - Level 4,CARPAPP4,Courses,0,TE,0,N,00
2013-14,Carpentry Apprentice - Level 4,CARPAPP4,Courses,0,TE,0,N,00
2013-14,Carpentry Apprentice - Level 4,CARPAPP4,Courses,0,TE,0,Y,00
2013-14,Carpentry Apprentice - Level 4,CARPAPP4,Courses,0,TE,0,,00
2013-14,Carpentry Apprentice - Level 4,CARPAPP4,Courses,9,TE,9,N,00
2013-14,Carpentry Apprentice - Level 4,CARPAPP4,Courses,5,TE,5,Y,00
2013-14,Carpentry Apprentice - Level 4,CARPAPP4,Courses,1,TE,1,,00
2013-14,Carpentry Apprentice - Level 4,CARPAPP4,Courses,6,TE,0.01,Y,00
2014-15,Carpentry Apprentice - Level 4,CARPAPP4,Courses,7,TE,0.011666667,Y,00
2014-15,Carpentry Apprentice - Level 4,CARPAPP4,Courses,2,TE,2,,00
2014-15,Carpentry Apprentice - Level 4,CARPAPP4,Courses,2,TE,2,Y,00
2014-15,Carpentry Apprentice - Level 4,CARPAPP4,Courses,9,TE,9,N,00
2014-15,Carpentry Apprentice - Level 4,CARPAPP4,Courses,0,TE,0,,00
2014-15,Carpentry Apprentice - Level 4,CARPAPP4,Courses,0,TE,0,Y,00
2014-15,Carpentry Apprentice - Level 4,CARPAPP4,Courses,0,TE,0,N,00
2015-16,Carpentry Apprentice - Level 4,CARPAPP4,Courses,0,TE,0,N,00
2015-16,Carpentry Apprentice - Level 4,CARPAPP4,Courses,0,TE,0,Y,00
2015-16,Carpentry Apprentice - Level 4,CARPAPP4,Courses,0,TE,0,,00
2015-16,Carpentry Apprentice - Level 4,CARPAPP4,Courses,13,TE,13,N,00
2015-16,Carpentry Apprentice - Level 4,CARPAPP4,Courses,1,TE,1,Y,00
2015-16,Carpentry Apprentice - Level 4,CARPAPP4,Courses,2,TE,2,,00
2016-17,Carpentry Apprentice - Level 4,CARPAPP4,Courses,1,TE,1,,00
2016-17,Carpentry Apprentice - Level 4,CARPAPP4,Courses,1,TE,1,Y,00
2016-17,Carpentry Apprentice - Level 4,CARPAPP4,Courses,10,TE,10,N,00
2016-17,Carpentry Apprentice - Level 4,CARPAPP4,Courses,0,TE,0,,00
2016-17,Carpentry Apprentice - Level 4,CARPAPP4,Courses,0,TE,0,Y,00
2016-17,Carpentry Apprentice - Level 4,CARPAPP4,Courses,0,TE,0,N,00
2009-10,Carpentry Foundation,ACCARPF,SCH,2400,HO,4,N,00
2009-10,Carpentry Foundation,ACCARPF,SCH,600,HO,1,Y,00
2009-10,Carpentry Foundation,ACCARPF,SCH,1200,HO,2,,00
2009-10,Carpentry Foundation,CARPF,SCH,2400,HO,4,N,00
2009-10,Carpentry Foundation,CARPF,SCH,600,HO,1,Y,00
2009-10,Carpentry Foundation,CARPF,SCH,600,HO,1,,00
2009-10,Carpentry Foundation,CARPF,SCH,12000,NA,20,Y,00
2009-10,Carpentry Foundation,ACCARPF,SCH,1800,ST,3,N,00
2009-10,Carpentry Foundation,CARPF,SCH,3000,ST,5,N,00
2009-10,Carpentry Foundation,CARPF,SCH,600,ST,1,Y,00
2009-10,Carpentry Foundation,ACCARPF,SCH,1798.5,TE,2.9975,N,00
2009-10,Carpentry Foundation,ACCARPF,SCH,1198.5,TE,1.9975,Y,00
2009-10,Carpentry Foundation,CARPF,SCH,7788,TE,12.98,N,00
2009-10,Carpentry Foundation,CARPF,SCH,7791,TE,12.985,Y,00
2009-10,Carpentry Foundation,CARPF,SCH,0,TE,0,Y,00
2009-10,Carpentry Foundation,CARPF,SCH,19,HA,0.031666667,Y,00
2009-10,Carpentry Foundation,ACCARPF,SCH,42,HO,0.07,N,00
2009-10,Carpentry Foundation,CARPF,SCH,38,HO,0.063333333,N,00
2009-10,Carpentry Foundation,CARPF,SCH,7,NA,0.011666667,Y,00
2009-10,Carpentry Foundation,ACCARPF,SCH,12,TE,0.02,Y,00
2009-10,Carpentry Foundation,CARPF,SCH,23,TE,0.038333333,Y,00
2009-10,Carpentry Foundation,ACCARPF,SCH,1,HA,0.025,N,00
2009-10,Carpentry Foundation,ACCARPF,SCH,3,HA,0.075,Y,00
2009-10,Carpentry Foundation,CARPF,SCH,1,HA,0.025,N,00
2009-10,Carpentry Foundation,CARPF,SCH,7,HA,0.175,Y,00
2009-10,Carpentry Foundation,ACCARPF,SCH,0,HO,0,N,00
2009-10,Carpentry Foundation,ACCARPF,SCH,0,HO,0,Y,00
2009-10,Carpentry Foundation,ACCARPF,SCH,0,HO,0,,00
