"","town","to_psi","K12_GRAD_SCHOOL_YEAR","psi_class","latitude","longitude","count","share"
"2398","Queen Charlotte City","DOUG","2011-2012","non-NWCC",53.255,-132.0869,1,0.0555555555555556
"2399","Queen Charlotte City","DOUG","2012-2013","non-NWCC",53.255,-132.0869,2,0.0740740740740741
"2400","Queen Charlotte City","DOUG","2013-2014","non-NWCC",53.255,-132.0869,0,0
"2401","Queen Charlotte City","ECU","2004-2005","non-NWCC",53.255,-132.0869,0,0
"2402","Queen Charlotte City","ECU","2005-2006","non-NWCC",53.255,-132.0869,0,0
"2403","Queen Charlotte City","ECU","2006-2007","non-NWCC",53.255,-132.0869,0,0
"2404","Queen Charlotte City","ECU","2007-2008","non-NWCC",53.255,-132.0869,0,0
"2405","Queen Charlotte City","ECU","2008-2009","non-NWCC",53.255,-132.0869,0,0
"2406","Queen Charlotte City","ECU","2009-2010","non-NWCC",53.255,-132.0869,1,0.0588235294117647
"2407","Queen Charlotte City","ECU","2010-2011","non-NWCC",53.255,-132.0869,0,0
"2408","Queen Charlotte City","ECU","2011-2012","non-NWCC",53.255,-132.0869,0,0
"2409","Queen Charlotte City","ECU","2012-2013","non-NWCC",53.255,-132.0869,0,0
"2410","Queen Charlotte City","ECU","2013-2014","non-NWCC",53.255,-132.0869,0,0
"2411","Queen Charlotte City","JIBC","2004-2005","non-NWCC",53.255,-132.0869,0,0
"2412","Queen Charlotte City","JIBC","2005-2006","non-NWCC",53.255,-132.0869,0,0
"2413","Queen Charlotte City","JIBC","2006-2007","non-NWCC",53.255,-132.0869,0,0
"2414","Queen Charlotte City","JIBC","2007-2008","non-NWCC",53.255,-132.0869,0,0
"2415","Queen Charlotte City","JIBC","2008-2009","non-NWCC",53.255,-132.0869,0,0
"2416","Queen Charlotte City","JIBC","2009-2010","non-NWCC",53.255,-132.0869,0,0
"2417","Queen Charlotte City","JIBC","2010-2011","non-NWCC",53.255,-132.0869,0,0
"2418","Queen Charlotte City","JIBC","2011-2012","non-NWCC",53.255,-132.0869,0,0
"2419","Queen Charlotte City","JIBC","2012-2013","non-NWCC",53.255,-132.0869,0,0
"2420","Queen Charlotte City","JIBC","2013-2014","non-NWCC",53.255,-132.0869,0,0
"2421","Queen Charlotte City","KPU","2004-2005","non-NWCC",53.255,-132.0869,1,0.0476190476190476
"2422","Queen Charlotte City","KPU","2005-2006","non-NWCC",53.255,-132.0869,0,0
"2423","Queen Charlotte City","KPU","2006-2007","non-NWCC",53.255,-132.0869,0,0
"2424","Queen Charlotte City","KPU","2007-2008","non-NWCC",53.255,-132.0869,0,0
"2425","Queen Charlotte City","KPU","2008-2009","non-NWCC",53.255,-132.0869,0,0
"2426","Queen Charlotte City","KPU","2009-2010","non-NWCC",53.255,-132.0869,0,0
"2427","Queen Charlotte City","KPU","2010-2011","non-NWCC",53.255,-132.0869,1,0.037037037037037
"2428","Queen Charlotte City","KPU","2011-2012","non-NWCC",53.255,-132.0869,0,0
"2429","Queen Charlotte City","KPU","2012-2013","non-NWCC",53.255,-132.0869,1,0.037037037037037
"2430","Queen Charlotte City","KPU","2013-2014","non-NWCC",53.255,-132.0869,0,0
"2431","Queen Charlotte City","LANG","2004-2005","non-NWCC",53.255,-132.0869,0,0
"2432","Queen Charlotte City","LANG","2005-2006","non-NWCC",53.255,-132.0869,0,0
"2433","Queen Charlotte City","LANG","2006-2007","non-NWCC",53.255,-132.0869,1,0.0833333333333333
"2434","Queen Charlotte City","LANG","2007-2008","non-NWCC",53.255,-132.0869,0,0
"2435","Queen Charlotte City","LANG","2008-2009","non-NWCC",53.255,-132.0869,0,0
"2436","Queen Charlotte City","LANG","2009-2010","non-NWCC",53.255,-132.0869,1,0.0588235294117647
"2437","Queen Charlotte City","LANG","2010-2011","non-NWCC",53.255,-132.0869,1,0.037037037037037
"2438","Queen Charlotte City","LANG","2011-2012","non-NWCC",53.255,-132.0869,0,0
"2439","Queen Charlotte City","LANG","2012-2013","non-NWCC",53.255,-132.0869,0,0
"2440","Queen Charlotte City","LANG","2013-2014","non-NWCC",53.255,-132.0869,1,0.05
"2441","Queen Charlotte City","NIC","2004-2005","non-NWCC",53.255,-132.0869,0,0
"2442","Queen Charlotte City","NIC","2005-2006","non-NWCC",53.255,-132.0869,0,0
"2443","Queen Charlotte City","NIC","2006-2007","non-NWCC",53.255,-132.0869,0,0
"2444","Queen Charlotte City","NIC","2007-2008","non-NWCC",53.255,-132.0869,1,0.05
"2445","Queen Charlotte City","NIC","2008-2009","non-NWCC",53.255,-132.0869,0,0
"2446","Queen Charlotte City","NIC","2009-2010","non-NWCC",53.255,-132.0869,0,0
"2447","Queen Charlotte City","NIC","2010-2011","non-NWCC",53.255,-132.0869,0,0
"2448","Queen Charlotte City","NIC","2011-2012","non-NWCC",53.255,-132.0869,0,0
"2449","Queen Charlotte City","NIC","2012-2013","non-NWCC",53.255,-132.0869,0,0
"2450","Queen Charlotte City","NIC","2013-2014","non-NWCC",53.255,-132.0869,1,0.05
"2451","Queen Charlotte City","NLC","2004-2005","non-NWCC",53.255,-132.0869,2,0.0952380952380952
"2452","Queen Charlotte City","NLC","2005-2006","non-NWCC",53.255,-132.0869,0,0
"2453","Queen Charlotte City","NLC","2006-2007","non-NWCC",53.255,-132.0869,0,0
"2454","Queen Charlotte City","NLC","2007-2008","non-NWCC",53.255,-132.0869,0,0
"2455","Queen Charlotte City","NLC","2008-2009","non-NWCC",53.255,-132.0869,0,0
"2456","Queen Charlotte City","NLC","2009-2010","non-NWCC",53.255,-132.0869,0,0
"2457","Queen Charlotte City","NLC","2010-2011","non-NWCC",53.255,-132.0869,0,0
"2458","Queen Charlotte City","NLC","2011-2012","non-NWCC",53.255,-132.0869,0,0
"2459","Queen Charlotte City","NLC","2012-2013","non-NWCC",53.255,-132.0869,1,0.037037037037037
"2460","Queen Charlotte City","NLC","2013-2014","non-NWCC",53.255,-132.0869,0,0
"2461","Queen Charlotte City","NVIT","2004-2005","non-NWCC",53.255,-132.0869,0,0
"2462","Queen Charlotte City","NVIT","2005-2006","non-NWCC",53.255,-132.0869,0,0
"2463","Queen Charlotte City","NVIT","2006-2007","non-NWCC",53.255,-132.0869,0,0
"2464","Queen Charlotte City","NVIT","2007-2008","non-NWCC",53.255,-132.0869,0,0
"2465","Queen Charlotte City","NVIT","2008-2009","non-NWCC",53.255,-132.0869,0,0
"2466","Queen Charlotte City","NVIT","2009-2010","non-NWCC",53.255,-132.0869,0,0
"2467","Queen Charlotte City","NVIT","2010-2011","non-NWCC",53.255,-132.0869,0,0
"2468","Queen Charlotte City","NVIT","2011-2012","non-NWCC",53.255,-132.0869,0,0
"2469","Queen Charlotte City","NVIT","2012-2013","non-NWCC",53.255,-132.0869,0,0
"2470","Queen Charlotte City","NVIT","2013-2014","non-NWCC",53.255,-132.0869,0,0
"2471","Queen Charlotte City","NWCC","2004-2005","NWCC",53.255,-132.0869,3,0.142857142857143
"2472","Queen Charlotte City","NWCC","2005-2006","NWCC",53.255,-132.0869,5,0.357142857142857
"2473","Queen Charlotte City","NWCC","2006-2007","NWCC",53.255,-132.0869,2,0.166666666666667
"2474","Queen Charlotte City","NWCC","2007-2008","NWCC",53.255,-132.0869,5,0.25
"2475","Queen Charlotte City","NWCC","2008-2009","NWCC",53.255,-132.0869,6,0.285714285714286
"2476","Queen Charlotte City","NWCC","2009-2010","NWCC",53.255,-132.0869,2,0.117647058823529
"2477","Queen Charlotte City","NWCC","2010-2011","NWCC",53.255,-132.0869,6,0.222222222222222
"2478","Queen Charlotte City","NWCC","2011-2012","NWCC",53.255,-132.0869,4,0.222222222222222
"2479","Queen Charlotte City","NWCC","2012-2013","NWCC",53.255,-132.0869,2,0.0740740740740741
"2480","Queen Charlotte City","NWCC","2013-2014","NWCC",53.255,-132.0869,2,0.1
"2481","Queen Charlotte City","OKAN","2004-2005","non-NWCC",53.255,-132.0869,1,0.0476190476190476
"2482","Queen Charlotte City","OKAN","2005-2006","non-NWCC",53.255,-132.0869,0,0
"2483","Queen Charlotte City","OKAN","2006-2007","non-NWCC",53.255,-132.0869,0,0
"2484","Queen Charlotte City","OKAN","2007-2008","non-NWCC",53.255,-132.0869,0,0
"2485","Queen Charlotte City","OKAN","2008-2009","non-NWCC",53.255,-132.0869,2,0.0952380952380952
"2486","Queen Charlotte City","OKAN","2009-2010","non-NWCC",53.255,-132.0869,0,0
"2487","Queen Charlotte City","OKAN","2010-2011","non-NWCC",53.255,-132.0869,0,0
"2488","Queen Charlotte City","OKAN","2011-2012","non-NWCC",53.255,-132.0869,1,0.0555555555555556
"2489","Queen Charlotte City","OKAN","2012-2013","non-NWCC",53.255,-132.0869,0,0
"2490","Queen Charlotte City","OKAN","2013-2014","non-NWCC",53.255,-132.0869,0,0
"2491","Queen Charlotte City","SEL","2004-2005","non-NWCC",53.255,-132.0869,0,0
"2492","Queen Charlotte City","SEL","2005-2006","non-NWCC",53.255,-132.0869,0,0
"2493","Queen Charlotte City","SEL","2006-2007","non-NWCC",53.255,-132.0869,0,0
"2494","Queen Charlotte City","SEL","2007-2008","non-NWCC",53.255,-132.0869,0,0
"2495","Queen Charlotte City","SEL","2008-2009","non-NWCC",53.255,-132.0869,0,0
"2496","Queen Charlotte City","SEL","2009-2010","non-NWCC",53.255,-132.0869,0,0
"2497","Queen Charlotte City","SEL","2010-2011","non-NWCC",53.255,-132.0869,0,0
"2498","Queen Charlotte City","SEL","2011-2012","non-NWCC",53.255,-132.0869,0,0
"2499","Queen Charlotte City","SEL","2012-2013","non-NWCC",53.255,-132.0869,0,0
"2500","Queen Charlotte City","SEL","2013-2014","non-NWCC",53.255,-132.0869,0,0
"2501","Queen Charlotte City","SFU","2004-2005","non-NWCC",53.255,-132.0869,0,0
"2502","Queen Charlotte City","SFU","2005-2006","non-NWCC",53.255,-132.0869,0,0
"2503","Queen Charlotte City","SFU","2006-2007","non-NWCC",53.255,-132.0869,0,0
"2504","Queen Charlotte City","SFU","2007-2008","non-NWCC",53.255,-132.0869,0,0
"2505","Queen Charlotte City","SFU","2008-2009","non-NWCC",53.255,-132.0869,0,0
"2506","Queen Charlotte City","SFU","2009-2010","non-NWCC",53.255,-132.0869,0,0
"2507","Queen Charlotte City","SFU","2010-2011","non-NWCC",53.255,-132.0869,1,0.037037037037037
"2508","Queen Charlotte City","SFU","2011-2012","non-NWCC",53.255,-132.0869,0,0
"2509","Queen Charlotte City","SFU","2012-2013","non-NWCC",53.255,-132.0869,0,0
"2510","Queen Charlotte City","SFU","2013-2014","non-NWCC",53.255,-132.0869,3,0.15
"2511","Queen Charlotte City","TRU","2004-2005","non-NWCC",53.255,-132.0869,0,0
"2512","Queen Charlotte City","TRU","2005-2006","non-NWCC",53.255,-132.0869,1,0.0714285714285714
"2513","Queen Charlotte City","TRU","2006-2007","non-NWCC",53.255,-132.0869,0,0
"2514","Queen Charlotte City","TRU","2007-2008","non-NWCC",53.255,-132.0869,0,0
"2515","Queen Charlotte City","TRU","2008-2009","non-NWCC",53.255,-132.0869,1,0.0476190476190476
"2516","Queen Charlotte City","TRU","2009-2010","non-NWCC",53.255,-132.0869,1,0.0588235294117647
"2517","Queen Charlotte City","TRU","2010-2011","non-NWCC",53.255,-132.0869,0,0
"2518","Queen Charlotte City","TRU","2011-2012","non-NWCC",53.255,-132.0869,0,0
"2519","Queen Charlotte City","TRU","2012-2013","non-NWCC",53.255,-132.0869,2,0.0740740740740741
"2520","Queen Charlotte City","TRU","2013-2014","non-NWCC",53.255,-132.0869,0,0
"2521","Queen Charlotte City","UBCO","2004-2005","non-NWCC",53.255,-132.0869,0,0
"2522","Queen Charlotte City","UBCO","2005-2006","non-NWCC",53.255,-132.0869,0,0
"2523","Queen Charlotte City","UBCO","2006-2007","non-NWCC",53.255,-132.0869,0,0
"2524","Queen Charlotte City","UBCO","2007-2008","non-NWCC",53.255,-132.0869,0,0
"2525","Queen Charlotte City","UBCO","2008-2009","non-NWCC",53.255,-132.0869,0,0
"2526","Queen Charlotte City","UBCO","2009-2010","non-NWCC",53.255,-132.0869,0,0
"2527","Queen Charlotte City","UBCO","2010-2011","non-NWCC",53.255,-132.0869,0,0
"2528","Queen Charlotte City","UBCO","2011-2012","non-NWCC",53.255,-132.0869,0,0
"2529","Queen Charlotte City","UBCO","2012-2013","non-NWCC",53.255,-132.0869,0,0
"2530","Queen Charlotte City","UBCO","2013-2014","non-NWCC",53.255,-132.0869,0,0
"2531","Queen Charlotte City","UBCV","2004-2005","non-NWCC",53.255,-132.0869,0,0
"2532","Queen Charlotte City","UBCV","2005-2006","non-NWCC",53.255,-132.0869,0,0
"2533","Queen Charlotte City","UBCV","2006-2007","non-NWCC",53.255,-132.0869,1,0.0833333333333333
"2534","Queen Charlotte City","UBCV","2007-2008","non-NWCC",53.255,-132.0869,0,0
"2535","Queen Charlotte City","UBCV","2008-2009","non-NWCC",53.255,-132.0869,0,0
"2536","Queen Charlotte City","UBCV","2009-2010","non-NWCC",53.255,-132.0869,0,0
"2537","Queen Charlotte City","UBCV","2010-2011","non-NWCC",53.255,-132.0869,1,0.037037037037037
"2538","Queen Charlotte City","UBCV","2011-2012","non-NWCC",53.255,-132.0869,1,0.0555555555555556
"2539","Queen Charlotte City","UBCV","2012-2013","non-NWCC",53.255,-132.0869,0,0
"2540","Queen Charlotte City","UBCV","2013-2014","non-NWCC",53.255,-132.0869,0,0
"2541","Queen Charlotte City","UFV","2004-2005","non-NWCC",53.255,-132.0869,0,0
"2542","Queen Charlotte City","UFV","2005-2006","non-NWCC",53.255,-132.0869,0,0
"2543","Queen Charlotte City","UFV","2006-2007","non-NWCC",53.255,-132.0869,0,0
"2544","Queen Charlotte City","UFV","2007-2008","non-NWCC",53.255,-132.0869,1,0.05
"2545","Queen Charlotte City","UFV","2008-2009","non-NWCC",53.255,-132.0869,1,0.0476190476190476
"2546","Queen Charlotte City","UFV","2009-2010","non-NWCC",53.255,-132.0869,0,0
"2547","Queen Charlotte City","UFV","2010-2011","non-NWCC",53.255,-132.0869,0,0
"2548","Queen Charlotte City","UFV","2011-2012","non-NWCC",53.255,-132.0869,0,0
"2549","Queen Charlotte City","UFV","2012-2013","non-NWCC",53.255,-132.0869,0,0
"2550","Queen Charlotte City","UFV","2013-2014","non-NWCC",53.255,-132.0869,0,0
"2551","Queen Charlotte City","UNBC","2004-2005","non-NWCC",53.255,-132.0869,3,0.142857142857143
"2552","Queen Charlotte City","UNBC","2005-2006","non-NWCC",53.255,-132.0869,1,0.0714285714285714
"2553","Queen Charlotte City","UNBC","2006-2007","non-NWCC",53.255,-132.0869,1,0.0833333333333333
"2554","Queen Charlotte City","UNBC","2007-2008","non-NWCC",53.255,-132.0869,1,0.05
"2555","Queen Charlotte City","UNBC","2008-2009","non-NWCC",53.255,-132.0869,1,0.0476190476190476
"2556","Queen Charlotte City","UNBC","2009-2010","non-NWCC",53.255,-132.0869,1,0.0588235294117647
"2557","Queen Charlotte City","UNBC","2010-2011","non-NWCC",53.255,-132.0869,2,0.0740740740740741
"2558","Queen Charlotte City","UNBC","2011-2012","non-NWCC",53.255,-132.0869,2,0.111111111111111
"2559","Queen Charlotte City","UNBC","2012-2013","non-NWCC",53.255,-132.0869,1,0.037037037037037
"2560","Queen Charlotte City","UNBC","2013-2014","non-NWCC",53.255,-132.0869,0,0
"2561","Queen Charlotte City","UVIC","2004-2005","non-NWCC",53.255,-132.0869,1,0.0476190476190476
"2562","Queen Charlotte City","UVIC","2005-2006","non-NWCC",53.255,-132.0869,0,0
"2563","Queen Charlotte City","UVIC","2006-2007","non-NWCC",53.255,-132.0869,1,0.0833333333333333
"2564","Queen Charlotte City","UVIC","2007-2008","non-NWCC",53.255,-132.0869,1,0.05
"2565","Queen Charlotte City","UVIC","2008-2009","non-NWCC",53.255,-132.0869,4,0.19047619047619
"2566","Queen Charlotte City","UVIC","2009-2010","non-NWCC",53.255,-132.0869,1,0.0588235294117647
"2567","Queen Charlotte City","UVIC","2010-2011","non-NWCC",53.255,-132.0869,1,0.037037037037037
"2568","Queen Charlotte City","UVIC","2011-2012","non-NWCC",53.255,-132.0869,1,0.0555555555555556
"2569","Queen Charlotte City","UVIC","2012-2013","non-NWCC",53.255,-132.0869,0,0
"2570","Queen Charlotte City","UVIC","2013-2014","non-NWCC",53.255,-132.0869,4,0.2
"2571","Queen Charlotte City","VCC","2004-2005","non-NWCC",53.255,-132.0869,1,0.0476190476190476
"2572","Queen Charlotte City","VCC","2005-2006","non-NWCC",53.255,-132.0869,0,0
"2573","Queen Charlotte City","VCC","2006-2007","non-NWCC",53.255,-132.0869,0,0
"2574","Queen Charlotte City","VCC","2007-2008","non-NWCC",53.255,-132.0869,1,0.05
"2575","Queen Charlotte City","VCC","2008-2009","non-NWCC",53.255,-132.0869,0,0
"2576","Queen Charlotte City","VCC","2009-2010","non-NWCC",53.255,-132.0869,0,0
"2577","Queen Charlotte City","VCC","2010-2011","non-NWCC",53.255,-132.0869,0,0
"2578","Queen Charlotte City","VCC","2011-2012","non-NWCC",53.255,-132.0869,0,0
"2579","Queen Charlotte City","VCC","2012-2013","non-NWCC",53.255,-132.0869,0,0
"2580","Queen Charlotte City","VCC","2013-2014","non-NWCC",53.255,-132.0869,0,0
"2581","Queen Charlotte City","VIU","2004-2005","non-NWCC",53.255,-132.0869,2,0.0952380952380952
"2582","Queen Charlotte City","VIU","2005-2006","non-NWCC",53.255,-132.0869,2,0.142857142857143
"2583","Queen Charlotte City","VIU","2006-2007","non-NWCC",53.255,-132.0869,4,0.333333333333333
"2584","Queen Charlotte City","VIU","2007-2008","non-NWCC",53.255,-132.0869,8,0.4
"2585","Queen Charlotte City","VIU","2008-2009","non-NWCC",53.255,-132.0869,0,0
"2586","Queen Charlotte City","VIU","2009-2010","non-NWCC",53.255,-132.0869,1,0.0588235294117647
"2587","Queen Charlotte City","VIU","2010-2011","non-NWCC",53.255,-132.0869,8,0.296296296296296
"2588","Queen Charlotte City","VIU","2011-2012","non-NWCC",53.255,-132.0869,3,0.166666666666667
"2589","Queen Charlotte City","VIU","2012-2013","non-NWCC",53.255,-132.0869,8,0.296296296296296
"2590","Queen Charlotte City","VIU","2013-2014","non-NWCC",53.255,-132.0869,0,0
"2591","Queen Charlotte City","no_transfer_yet","2004-2005","non-NWCC",53.255,-132.0869,3,0.142857142857143
"2592","Queen Charlotte City","no_transfer_yet","2005-2006","non-NWCC",53.255,-132.0869,2,0.142857142857143
"2593","Queen Charlotte City","no_transfer_yet","2006-2007","non-NWCC",53.255,-132.0869,1,0.0833333333333333
"2594","Queen Charlotte City","no_transfer_yet","2007-2008","non-NWCC",53.255,-132.0869,1,0.05
"2595","Queen Charlotte City","no_transfer_yet","2008-2009","non-NWCC",53.255,-132.0869,4,0.19047619047619
"2596","Queen Charlotte City","no_transfer_yet","2009-2010","non-NWCC",53.255,-132.0869,6,0.352941176470588
"2597","Queen Charlotte City","no_transfer_yet","2010-2011","non-NWCC",53.255,-132.0869,3,0.111111111111111
"2598","Queen Charlotte City","no_transfer_yet","2011-2012","non-NWCC",53.255,-132.0869,4,0.222222222222222
"2599","Queen Charlotte City","no_transfer_yet","2012-2013","non-NWCC",53.255,-132.0869,6,0.222222222222222
"2600","Queen Charlotte City","no_transfer_yet","2013-2014","non-NWCC",53.255,-132.0869,6,0.3
"2601","Sandspit","BCIT","2004-2005","non-NWCC",53.243,-131.8209,0,0
"2602","Sandspit","BCIT","2005-2006","non-NWCC",53.243,-131.8209,0,0
"2603","Sandspit","BCIT","2007-2008","non-NWCC",53.243,-131.8209,0,0
"2604","Sandspit","BCIT","2008-2009","non-NWCC",53.243,-131.8209,1,0.333333333333333
"2605","Sandspit","BCIT","2009-2010","non-NWCC",53.243,-131.8209,0,0
"2606","Sandspit","BCIT","2011-2012","non-NWCC",53.243,-131.8209,0,0
"2607","Sandspit","BCIT","2012-2013","non-NWCC",53.243,-131.8209,0,0
"2608","Sandspit","BCIT","2013-2014","non-NWCC",53.243,-131.8209,0,0
"2609","Sandspit","CAM","2004-2005","non-NWCC",53.243,-131.8209,0,0
"2610","Sandspit","CAM","2005-2006","non-NWCC",53.243,-131.8209,0,0
"2611","Sandspit","CAM","2007-2008","non-NWCC",53.243,-131.8209,0,0
"2612","Sandspit","CAM","2008-2009","non-NWCC",53.243,-131.8209,0,0
"2613","Sandspit","CAM","2009-2010","non-NWCC",53.243,-131.8209,0,0
"2614","Sandspit","CAM","2011-2012","non-NWCC",53.243,-131.8209,0,0
"2615","Sandspit","CAM","2012-2013","non-NWCC",53.243,-131.8209,0,0
"2616","Sandspit","CAM","2013-2014","non-NWCC",53.243,-131.8209,0,0
"2617","Sandspit","CAPU","2004-2005","non-NWCC",53.243,-131.8209,0,0
"2618","Sandspit","CAPU","2005-2006","non-NWCC",53.243,-131.8209,0,0
"2619","Sandspit","CAPU","2007-2008","non-NWCC",53.243,-131.8209,0,0
"2620","Sandspit","CAPU","2008-2009","non-NWCC",53.243,-131.8209,0,0
"2621","Sandspit","CAPU","2009-2010","non-NWCC",53.243,-131.8209,0,0
"2622","Sandspit","CAPU","2011-2012","non-NWCC",53.243,-131.8209,0,0
"2623","Sandspit","CAPU","2012-2013","non-NWCC",53.243,-131.8209,0,0
"2624","Sandspit","CAPU","2013-2014","non-NWCC",53.243,-131.8209,0,0
"2625","Sandspit","CNC","2004-2005","non-NWCC",53.243,-131.8209,0,0
"2626","Sandspit","CNC","2005-2006","non-NWCC",53.243,-131.8209,0,0
"2627","Sandspit","CNC","2007-2008","non-NWCC",53.243,-131.8209,0,0
"2628","Sandspit","CNC","2008-2009","non-NWCC",53.243,-131.8209,0,0
"2629","Sandspit","CNC","2009-2010","non-NWCC",53.243,-131.8209,0,0
"2630","Sandspit","CNC","2011-2012","non-NWCC",53.243,-131.8209,0,0
"2631","Sandspit","CNC","2012-2013","non-NWCC",53.243,-131.8209,0,0
"2632","Sandspit","CNC","2013-2014","non-NWCC",53.243,-131.8209,0,0
"2633","Sandspit","COTR","2004-2005","non-NWCC",53.243,-131.8209,0,0
"2634","Sandspit","COTR","2005-2006","non-NWCC",53.243,-131.8209,0,0
"2635","Sandspit","COTR","2007-2008","non-NWCC",53.243,-131.8209,0,0
"2636","Sandspit","COTR","2008-2009","non-NWCC",53.243,-131.8209,0,0
