"","year","programTitle","Program Code","PLU","Sum Credits","location","sumFTE","abo","imm","cluster","studentType"
"4408","2009-10","Public Administration","PADM","Credits",33,"TE",1.375,"N","00","academic",NA
"4409","2009-10","Public Administration","PADM","Credits",2,"ON",0.083333333,"Y","00","academic","fn"
"4410","2010-11","Public Administration","PADM","Credits",42,"TE",1.75,"N","00","academic",NA
"4411","2010-11","Public Administration","PADM","Credits",24,"TE",1,"Y","00","academic","fn"
"4412","2010-11","Public Administration","PADM","Credits",12,"TE",0.5,NA,"00","academic",NA
"4413","2010-11","Public Administration","PADM","Credits",16,"KI",0.026666667,"N","00","academic",NA
"4414","2010-11","Public Administration","PADM","Credits",14,"TE",0.023333333,"N","00","academic",NA
"4415","2011-12","Public Administration","PADM","Credits",12,NA,0.02,"Y","00","academic","fn"
"4416","2011-12","Public Administration","PADM","Credits",12,"TE",0.5,NA,"00","academic",NA
"4417","2011-12","Public Administration","PADM","Credits",18,"TE",0.75,"Y","00","academic","fn"
"4418","2011-12","Public Administration","PADM","Credits",51,"TE",2.125,"N","00","academic",NA
"4419","2012-13","Public Administration","PADM","Credits",30,"KI",1.25,"N","00","academic",NA
"4420","2012-13","Public Administration","PADM","Credits",15,"KI",0.625,"Y","00","academic","fn"
"4421","2012-13","Public Administration","PADM","Credits",9,"KI",0.375,NA,"00","academic",NA
"4422","2012-13","Public Administration","PADM","Credits",18,"TE",0.75,"N","00","academic",NA
"4423","2012-13","Public Administration","PADM","Credits",18,"TE",0.75,"Y","00","academic","fn"
"4424","2012-13","Public Administration","PADM","Credits",6,"TE",0.25,NA,"00","academic",NA
"4425","2013-14","Public Administration","PADM","Credits",9,"TE",0.375,NA,"00","academic",NA
"4426","2013-14","Public Administration","PADM","Credits",15,"TE",0.625,"Y","00","academic","fn"
"4427","2013-14","Public Administration","PADM","Credits",30,"TE",1.25,"N","00","academic",NA
"4428","2013-14","Public Administration","PADM","Credits",3,"SM",0.125,"Y","00","academic","fn"
"4429","2013-14","Public Administration","PADM","Credits",3,"KI",0.125,NA,"00","academic",NA
"4430","2013-14","Public Administration","PADM","Credits",21,"KI",0.875,"Y","00","academic","fn"
"4431","2013-14","Public Administration","PADM","Credits",18,"KI",0.75,"N","00","academic",NA
"4432","2014-15","Public Administration","PADM","Credits",24,"TE",1,"N","00","academic",NA
"4433","2014-15","Public Administration","PADM","Credits",15,"TE",0.625,"Y","00","academic","fn"
"4434","2014-15","Public Administration","PADM","Credits",6,"TE",0.25,NA,"00","academic",NA
"4435","2015-16","Public Administration","PADM","Credits",15,"TE",0.625,NA,"00","academic",NA
"4436","2015-16","Public Administration","PADM","Credits",45,"TE",1.875,"Y","00","academic","fn"
"4437","2015-16","Public Administration","PADM","Credits",57,"TE",2.375,"N","00","academic",NA
"4438","2016-17","Public Administration","PADM","Credits",51,"TE",2.125,"N","00","academic",NA
"4439","2016-17","Public Administration","PADM","Credits",15,"TE",0.625,"Y","00","academic","fn"
"4440","2016-17","Public Administration","PADM","Credits",9,"TE",0.375,NA,"00","academic",NA
"4441","2009-10","Residential Building Maintenance Apprentice - Level 1","RBMWAPP1","Courses",0,"KV",0,"Y","00","ce","fn"
"4442","2009-10","Residential Building Maintenance Apprentice - Level 1","RBMWAPP1","Courses",15,"KV",15,"Y","00","ce","fn"
"4443","2013-14","Residential Building Maintenance Apprentice - Level 1","RBMWAPP1","Courses",15,NA,0.025,"Y","00","ce","fn"
"4444","2015-16","Retail Services","RSP","SCH",1656,"TE",2.3,NA,"00","abe",NA
"4445","2015-16","Retail Services","RSP","SCH",6624,"TE",9.2,"Y","00","abe","fn"
"4446","2015-16","Retail Services","RSP","SCH",4140,"TE",5.75,"N","00","abe",NA
"4447","2015-16","Retail Services","RSP","SCH",150,"TE",0,NA,"00","abe",NA
"4448","2015-16","Retail Services","RSP","SCH",480,"TE",0,"Y","00","abe","fn"
"4449","2015-16","Retail Services","RSP","SCH",307,"TE",0,"N","00","abe",NA
"4450","2009-10","Road Builder & Heavy Construction Foundation","RBHCF","SCH",39,"TE",0.065,"Y","00","trades","fn"
"4451","2009-10","Road Builder & Heavy Construction Foundation","RBHCF","SCH",20,"TE",0.033333333,"N","00","trades",NA
"4452","2009-10","Road Builder & Heavy Construction Foundation","RBHCF","SCH",4,"PR",0.006666667,"N","00","trades",NA
"4453","2009-10","Road Builder & Heavy Construction Foundation","RBHCF","SCH",157.5,"TE",0.35,NA,"00","trades",NA
"4454","2009-10","Road Builder & Heavy Construction Foundation","RBHCF","SCH",787.5,"TE",1.75,"Y","00","trades","fn"
"4455","2009-10","Road Builder & Heavy Construction Foundation","RBHCF","SCH",787.5,"TE",1.75,"N","00","trades",NA
"4456","2009-10","Road Builder & Heavy Construction Foundation","RBHCF","SCH",192.857,"PR",0.428571111,"N","00","trades",NA
"4457","2009-10","Road Builder & Heavy Construction Foundation","RBHCF","SCH",0,"TE",0,NA,"00","trades",NA
"4458","2009-10","Road Builder & Heavy Construction Foundation","RBHCF","SCH",0,"TE",0,"Y","00","trades","fn"
"4459","2009-10","Road Builder & Heavy Construction Foundation","RBHCF","SCH",0,"TE",0,"N","00","trades",NA
"4460","2009-10","Road Builder & Heavy Construction Foundation","RBHCF","SCH",0,"PR",0,"N","00","trades",NA
"4461","2010-11","Road Builder & Heavy Construction Foundation","RBHCF","SCH",252,"TE",0.56,NA,"00","trades",NA
"4462","2010-11","Road Builder & Heavy Construction Foundation","RBHCF","SCH",504,"TE",1.12,"Y","00","trades","fn"
"4463","2010-11","Road Builder & Heavy Construction Foundation","RBHCF","SCH",630,"TE",1.4,"N","00","trades",NA
"4464","2010-11","Road Builder & Heavy Construction Foundation","RBHCF","SCH",661.5,"KT",1.47,NA,"00","trades",NA
"4465","2010-11","Road Builder & Heavy Construction Foundation","RBHCF","SCH",1134,"KT",2.52,"Y","00","trades","fn"
"4466","2010-11","Road Builder & Heavy Construction Foundation","RBHCF","SCH",0,"TE",0,NA,"00","trades",NA
"4467","2010-11","Road Builder & Heavy Construction Foundation","RBHCF","SCH",0,"TE",0,"Y","00","trades","fn"
"4468","2010-11","Road Builder & Heavy Construction Foundation","RBHCF","SCH",0,"TE",0,"N","00","trades",NA
"4469","2010-11","Road Builder & Heavy Construction Foundation","RBHCF","SCH",0,"KT",0,NA,"00","trades",NA
"4470","2010-11","Road Builder & Heavy Construction Foundation","RBHCF","SCH",0,"KT",0,"Y","00","trades","fn"
"4471","2011-12","Road Builder & Heavy Construction Foundation","RBHCF","SCH",16,"TE",0.026666667,"Y","00","trades","fn"
"4472","2011-12","Road Builder & Heavy Construction Foundation","RBHCF","SCH",55,"TE",0.091666667,"N","00","trades",NA
"4473","2011-12","Road Builder & Heavy Construction Foundation","RBHCF","SCH",2700,"TE",6,"Y","00","trades","fn"
"4474","2011-12","Road Builder & Heavy Construction Foundation","RBHCF","SCH",150,"TE",0.333333333,"N","00","trades",NA
"4475","2011-12","Road Builder & Heavy Construction Foundation","RBHCF","SCH",0,"TE",0,"Y","00","trades","fn"
"4476","2011-12","Road Builder & Heavy Construction Foundation","RBHCF","SCH",0,"TE",0,"N","00","trades",NA
"4477","2012-13","Road Builder & Heavy Construction Foundation","RBHCF","SCH",1,"TE",0.4,"N","00","trades",NA
"4478","2009-10","Social Service Worker","SSW","Credits",69,"SM",1.725,NA,"00","academic",NA
"4479","2009-10","Social Service Worker","SSW","Credits",341,"TE",8.525,"N","00","academic",NA
"4480","2009-10","Social Service Worker","SSW","Credits",235,"TE",5.875,"Y","00","academic","fn"
"4481","2009-10","Social Service Worker","SSW","Credits",132,"TE",3.3,NA,"00","academic",NA
"4482","2009-10","Social Service Worker","SSW","Credits",3,"TE",0.075,"N","01","academic",NA
"4483","2009-10","Social Service Worker","SSW","Credits",141.429,"PR",0.184152344,"N","00","academic",NA
"4484","2009-10","Social Service Worker","SSW","Credits",50.143,"PR",0.065290365,"Y","00","academic","fn"
"4485","2009-10","Social Service Worker","SSW","Credits",0,"SM",0,"Y","00","academic","fn"
"4486","2009-10","Social Service Worker","SSW","Credits",185.714,"TE",0.241815104,"N","00","academic",NA
"4487","2009-10","Social Service Worker","SSW","Credits",0,"TE",0,"Y","00","academic","fn"
"4488","2009-10","Social Service Worker","SSW","Credits",0,"SM",0,"N","00","academic",NA
"4489","2009-10","Social Service Worker","SSW","Credits",0,"SM",0,"Y","00","academic","fn"
"4490","2009-10","Social Service Worker","SSW","Credits",0,"SM",0,NA,"00","academic",NA
"4491","2009-10","Social Service Worker","SSW2","Credits",42,"SM",1.076923077,"N","00","academic",NA
"4492","2009-10","Social Service Worker","SSW2","Credits",54,"SM",1.384615385,"Y","00","academic","fn"
"4493","2009-10","Social Service Worker","SSW2","Credits",120,"SM",3.076923077,NA,"00","academic",NA
"4494","2009-10","Social Service Worker","SSW2","Credits",120,"TE",3.076923077,"N","00","academic",NA
"4495","2009-10","Social Service Worker","SSW2","Credits",102,"TE",2.615384615,"Y","00","academic","fn"
"4496","2009-10","Social Service Worker","SSW2","Credits",36,"TE",0.923076923,NA,"00","academic",NA
"4497","2009-10","Social Service Worker","SSW2","Credits",36,"TE",0.923076923,"N","01","academic",NA
"4498","2009-10","Social Service Worker","SSW","Credits",6.5,"ON",0.1625,"N","00","academic",NA
"4499","2009-10","Social Service Worker","SSW","Credits",173,"PR",4.325,"N","00","academic",NA
"4500","2009-10","Social Service Worker","SSW","Credits",74,"PR",1.85,"Y","00","academic","fn"
"4501","2009-10","Social Service Worker","SSW","Credits",34,"PR",0.85,NA,"00","academic",NA
"4502","2009-10","Social Service Worker","SSW","Credits",21,"SM",0.525,"N","00","academic",NA
"4503","2009-10","Social Service Worker","SSW","Credits",30,"SM",0.75,"Y","00","academic","fn"
"4504","2010-11","Social Service Worker","SSW","Credits",12,"PR",0.02,"N","00","academic",NA
"4505","2010-11","Social Service Worker","SSW2","Credits",0,"TE",0,NA,"00","academic",NA
"4506","2010-11","Social Service Worker","SSW","Credits",0,"TE",0,"Y","00","academic","fn"
"4507","2010-11","Social Service Worker","SSW","Credits",0,"TE",0,"N","00","academic",NA
"4508","2010-11","Social Service Worker","SSW","Credits",46,"TE",1.15,NA,"00","academic",NA
"4509","2010-11","Social Service Worker","SSW","Credits",315,"TE",7.875,"Y","00","academic","fn"
"4510","2010-11","Social Service Worker","SSW","Credits",256,"TE",6.4,"N","00","academic",NA
"4511","2010-11","Social Service Worker","SSW","Credits",3,"SM",0.075,"Y","00","academic","fn"
"4512","2010-11","Social Service Worker","SSW","Credits",15,"SM",0.375,"N","00","academic",NA
"4513","2010-11","Social Service Worker","SSW","Credits",3,"PR",0.075,NA,"00","academic",NA
"4514","2010-11","Social Service Worker","SSW","Credits",9,"PR",0.225,"Y","00","academic","fn"
"4515","2010-11","Social Service Worker","SSW","Credits",12,"PR",0.3,"N","00","academic",NA
"4516","2010-11","Social Service Worker","SSW2","Credits",3,"TE",0.076923077,"N","01","academic",NA
"4517","2010-11","Social Service Worker","SSW2","Credits",63,"TE",1.615384615,NA,"00","academic",NA
"4518","2010-11","Social Service Worker","SSW2","Credits",81,"TE",2.076923077,"Y","00","academic","fn"
"4519","2010-11","Social Service Worker","SSW2","Credits",207,"TE",5.307692308,"N","00","academic",NA
"4520","2010-11","Social Service Worker","SSW2","Credits",18,"SM",0.461538462,NA,"00","academic",NA
"4521","2010-11","Social Service Worker","SSW2","Credits",9,"SM",0.230769231,"Y","00","academic","fn"
"4522","2010-11","Social Service Worker","SSW2","Credits",12,"SM",0.307692308,"N","00","academic",NA
"4523","2011-12","Social Service Worker","SSW","Credits",26.071,"TE",0.033946615,"N","00","academic",NA
"4524","2011-12","Social Service Worker","SSW","Credits",15,"TE",0.375,NA,"00","academic",NA
"4525","2011-12","Social Service Worker","SSW","Credits",268,"TE",6.7,"Y","00","academic","fn"
"4526","2011-12","Social Service Worker","SSW","Credits",239,"TE",5.975,"N","00","academic",NA
"4527","2011-12","Social Service Worker","SSW","Credits",3,"SM",0.075,"N","00","academic",NA
"4528","2011-12","Social Service Worker","SSW2","Credits",36,"TE",0.923076923,NA,"00","academic",NA
"4529","2011-12","Social Service Worker","SSW2","Credits",27,"TE",0.692307692,"Y","00","academic","fn"
"4530","2011-12","Social Service Worker","SSW2","Credits",192,"TE",4.923076923,"N","00","academic",NA
"4531","2011-12","Social Service Worker","SSW2","Credits",3,"SM",0.076923077,"N","00","academic",NA
"4532","2012-13","Social Service Worker","SSW","Credits",0,"SM",0,"N","00","academic",NA
"4533","2012-13","Social Service Worker","SSW","Credits",204,"TE",5.1,NA,"00","academic",NA
"4534","2012-13","Social Service Worker","SSW","Credits",230,"TE",5.75,"Y","00","academic","fn"
"4535","2012-13","Social Service Worker","SSW","Credits",196,"TE",4.9,"N","00","academic",NA
"4536","2012-13","Social Service Worker","SSW","Credits",41,"SM",1.025,NA,"00","academic",NA
"4537","2012-13","Social Service Worker","SSW","Credits",25,"SM",0.625,"Y","00","academic","fn"
"4538","2012-13","Social Service Worker","SSW","Credits",128,"SM",3.2,"N","00","academic",NA
"4539","2012-13","Social Service Worker","SSW","Credits",3,"PR",0.075,"N","00","academic",NA
"4540","2012-13","Social Service Worker","SSW2","Credits",3,"TE",0.076923077,NA,"00","academic",NA
"4541","2012-13","Social Service Worker","SSW2","Credits",141,"TE",3.615384615,"Y","00","academic","fn"
"4542","2012-13","Social Service Worker","SSW2","Credits",144,"TE",3.692307692,"N","00","academic",NA
"4543","2012-13","Social Service Worker","SSW2","Credits",6,"PR",0.153846154,"N","00","academic",NA
"4544","2013-14","Social Service Worker","SSW","Credits",28,"TE",0.046666667,"Y","00","academic","fn"
"4545","2013-14","Social Service Worker","SSW2","Credits",0,"TE",0,NA,"00","academic",NA
"4546","2013-14","Social Service Worker","SSW2","Credits",0,"TE",0,"Y","00","academic","fn"
"4547","2013-14","Social Service Worker","SSW","Credits",0,"TE",0,NA,"00","academic",NA
"4548","2013-14","Social Service Worker","SSW","Credits",0,"TE",0,"Y","00","academic","fn"
"4549","2013-14","Social Service Worker","SSW","Credits",0,"TE",0,"N","00","academic",NA
"4550","2013-14","Social Service Worker","SSW","Credits",101,"TE",2.525,NA,"00","academic",NA
"4551","2013-14","Social Service Worker","SSW","Credits",123,"TE",3.075,"Y","00","academic","fn"
"4552","2013-14","Social Service Worker","SSW","Credits",221,"TE",5.525,"N","00","academic",NA
"4553","2013-14","Social Service Worker","SSW","Credits",6,"SM",0.15,NA,"00","academic",NA
"4554","2013-14","Social Service Worker","SSW","Credits",18,"SM",0.45,"N","00","academic",NA
"4555","2013-14","Social Service Worker","SSW2","Credits",153,"TE",3.923076923,NA,"00","academic",NA
"4556","2013-14","Social Service Worker","SSW2","Credits",183,"TE",4.692307692,"Y","00","academic","fn"
"4557","2013-14","Social Service Worker","SSW2","Credits",21,"TE",0.538461538,"N","00","academic",NA
"4558","2013-14","Social Service Worker","SSW2","Credits",24,"SM",0.615384615,NA,"00","academic",NA
"4559","2013-14","Social Service Worker","SSW2","Credits",33,"SM",0.846153846,"N","00","academic",NA
"4560","2014-15","Social Service Worker","SSW2","Credits",35,"TE",0.058333333,"Y","00","academic","fn"
"4561","2014-15","Social Service Worker","SSW2","Credits",138.857,"HO",0.180803385,"N","00","academic",NA
"4562","2014-15","Social Service Worker","SSW","Credits",9,"TE",0.225,NA,"00","academic",NA
"4563","2014-15","Social Service Worker","SSW","Credits",6,"TE",0.15,"Y","00","academic","fn"
"4564","2014-15","Social Service Worker","SSW","Credits",18,"TE",0.45,"N","00","academic",NA
"4565","2014-15","Social Service Worker","SSW2","Credits",21,"TE",0.538461538,NA,"00","academic",NA
"4566","2014-15","Social Service Worker","SSW2","Credits",96,"TE",2.461538462,"Y","00","academic","fn"
"4567","2014-15","Social Service Worker","SSW2","Credits",120,"TE",3.076923077,"N","00","academic",NA
"4568","2014-15","Social Service Worker","SSW2","Credits",6,"SM",0.153846154,NA,"00","academic",NA
"4569","2014-15","Social Service Worker","SSW2","Credits",3,"SM",0.076923077,"N","00","academic",NA
"4570","2014-15","Social Service Worker","SSW","Credits",31,"TE",0.837837838,NA,"00","academic",NA
"4571","2014-15","Social Service Worker","SSW","Credits",78,"TE",2.108108108,"Y","00","academic","fn"
"4572","2014-15","Social Service Worker","SSW","Credits",163,"TE",4.405405405,"N","00","academic",NA
"4573","2014-15","Social Service Worker","SSW","Credits",14,"SM",0.378378378,"Y","00","academic","fn"
"4574","2014-15","Social Service Worker","SSW","Credits",13,"PR",0.351351351,"N","00","academic",NA
"4575","2015-16","Social Service Worker","SSW","Credits",20,"SM",0.033333333,"Y","00","academic","fn"
"4576","2015-16","Social Service Worker","SSW2","Credits",7,"HO",0.011666667,"N","00","academic",NA
"4577","2015-16","Social Service Worker","SSW2","Credits",4,"HA",0.006666667,"Y","00","academic","fn"
"4578","2015-16","Social Service Worker","SSW2","Credits",0,"HO",0,"N","00","academic",NA
"4579","2015-16","Social Service Worker","SSW2","Credits",24,"TE",0.615384615,"Y","00","academic","fn"
"4580","2015-16","Social Service Worker","SSW2","Credits",120,"TE",3.076923077,"N","00","academic",NA
"4581","2015-16","Social Service Worker","SSW","Credits",34,"TE",0.918918919,NA,"00","academic",NA
"4582","2015-16","Social Service Worker","SSW","Credits",178,"TE",4.810810811,"Y","00","academic","fn"
"4583","2015-16","Social Service Worker","SSW","Credits",202,"TE",5.459459459,"N","00","academic",NA
"4584","2015-16","Social Service Worker","SSW","Credits",3,"SM",0.081081081,"N","00","academic",NA
"4585","2016-17","Social Service Worker","SSW","Credits",20,"SM",0.033333333,"Y","00","academic","fn"
"4586","2016-17","Social Service Worker","SSW","Credits",58.286,"TE",0.075893229,"Y","00","academic","fn"
"4587","2016-17","Social Service Worker","SSW","Credits",0,"SM",0,"Y","00","academic","fn"
"4588","2016-17","Social Service Worker","SSW","Credits",0,"PR",0,NA,"00","academic",NA
"4589","2016-17","Social Service Worker","SSW","Credits",328.571,"PR",0.427826823,"N","00","academic",NA
"4590","2016-17","Social Service Worker","SSW2","Credits",0,"HO",0,"N","00","academic",NA
"4591","2016-17","Social Service Worker","SSW2","Credits",36,"TE",0.923076923,NA,"00","academic",NA
"4592","2016-17","Social Service Worker","SSW2","Credits",132,"TE",3.384615385,"Y","00","academic","fn"
"4593","2016-17","Social Service Worker","SSW2","Credits",150,"TE",3.846153846,"N","00","academic",NA
"4594","2016-17","Social Service Worker","SSW","Credits",9,"TE",0.243243243,"N","02","academic","ie"
"4595","2016-17","Social Service Worker","SSW","Credits",97,"TE",2.621621622,NA,"00","academic",NA
"4596","2016-17","Social Service Worker","SSW","Credits",203,"TE",5.486486486,"Y","00","academic","fn"
"4597","2016-17","Social Service Worker","SSW","Credits",244,"TE",6.594594595,"N","00","academic",NA
"4598","2016-17","Social Service Worker","SSW","Credits",9,"SM",0.243243243,"Y","00","academic","fn"
